width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,single_side_measurement,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,is_reflected,partial_data_flag,lambda,lambda_diff,has_measurement
133.5,506.9166666666667,1.3505883498860272,133.5,187906,1.0,1.0,7093.179217298591,1921.0030633311935,0.000343418038708,19.1,31.74,12.639999999999995,25.240157303370783,6.140157303370784,12.639999999999995,0.0074324324324348,0.1740000000002215,0.000767267267266,0.1740000000002215,1.2540757456150724e-07,0.0058000000000147,-1.2540757475611674e-07,0.008766666666736,13319.999999999987,6612.7354838709625,6446.364387096769,5254.038193548383,6779.106580645156,7250.491354838704,22.5,25.274542451612113,22.752692129032244,26.954890322582703,26.30004851612957,61302000081,61302000080411,489.801,2598.0339110149807,7.871843,1358.6972903225796,637.7558709677414,0.0021150674489165,0.0013891874343719,6.158871143967398,4.045178988262639,5.102025066115019,0.1156908914630323,0.3291539738657923,0.2224224326644123,7.871843,0.3203633917215917,0.0831878641956059,0.2017756279585988,1.0294643129627643,False,POINT (-8054253.076975174 969696.321368524),VENEZ_2023,36.1795339360576,36.1795339360576,24.36384191748508,25.274542451612113,False,False,1.0294643115758697,-1.3868948212092391e-09,True
63.0,222.4,1.3742309188693744,63.0,188299,1.0,1.0,7091.290220488678,1947.147225286088,0.000343418038708,20.69,30.21,9.52,24.582142857142856,3.892142857142856,9.52,0.0069505582137162,0.154333333333221,0.0008803827751242,0.154333333333221,7.478632479201682e-07,0.0051444444444369,-7.478632477442855e-07,0.0051444444444369,6269.999999999881,3138.8563870967146,3021.3849032257494,1572.5699354838407,3243.275483870906,3674.0042580644463,23.0,26.119124559138275,21.66,27.5,26.286017032259036,61302000081,61302000080431,489.801,2598.0339110149807,9.982247,1566.286451612874,535.1478709677317,0.0030777736669924,0.0028184394395184,8.962178220374042,8.207022118354518,8.584600169364279,0.1608402257027485,0.2991733525890824,0.2300067891459155,9.982247,0.4467054921740841,0.1216141984606235,0.2841598453173538,2.439398659823935,False,POINT (-8053913.083231518 969483.1019101418),VENEZ_2023,,,24.51357769863769,26.119124559138275,False,False,2.439398656237883,-3.586051899873155e-09,True
180.0,305.22222222222223,1.3742309188693744,180.0,188699,1.0,2.0,7089.401223678766,1947.147225286088,0.000343418038708,23.0,48.97,25.97,26.747733333333333,3.747733333333333,25.97,0.0076739009460147,0.3080000000015127,0.0005887590428381,0.3080000000015127,-8.918617614898691e-07,0.0081111111112577,-8.918617618398673e-07,0.0098444444441101,17970.000000000087,9033.461032258108,8322.69922580649,7312.669290322615,9257.912129032302,10043.490967741982,23.0,26.385647010755388,23.827556430107524,26.982380774192368,25.42830322580663,61302000081,61302000080451,489.801,2598.0339110149807,7.041985,1720.7917419354935,1010.0299354838736,0.0025326878820573,0.0019782579033825,7.374941315213886,5.760495024737407,6.567718169975647,0.2442019517831999,0.3289413773055463,0.2865716645443731,7.041985,0.3632627136592685,0.2206874266823542,0.2919750701708113,1.9176099756772085,False,POINT (-8053858.913616386 969102.374119772),VENEZ_2023,,,24.66598052932737,26.385647010755388,False,False,1.9176099735407524,-2.1364561231251855e-09,True
150.0,78.13888888888889,1.3742309188693744,150.0,189098,1.0,1.0,7087.669643269679,1947.147225286088,0.000343418038708,23.0,30.59,7.59,26.1128,3.1128,7.59,0.0046573146292448,0.2163333333309984,-7.481629926249064e-05,0.1339999999985537,7.809013825904742e-07,0.0056666666665398,7.809013835208384e-07,0.007211111111124,14970.000000000276,7494.207354838848,7805.840903225951,10267.74593548406,7151.410451613035,6652.796774193671,23.0,26.6354849032228,24.401311655914785,26.1,25.02759892473123,61302000081,61302000080471,489.801,2598.0339110149807,6.5894175,2773.5385806452114,841.4105806451771,0.0009074977373726,0.0021507654556697,2.6425453385815,6.262820275141258,4.452682806861379,0.2758183937020949,0.194554017416513,0.2351862055593039,6.5894175,0.3390547415318599,0.1627459597557404,0.2509003506438002,1.117179679257508,False,POINT (-8054097.487537668 968808.9725276611),VENEZ_2023,,,24.81800235294033,26.1,False,False,1.1171796775471403,-1.7103676253071851e-09,True
81.0,199.25,1.1966844879902263,81.0,189515,1.0,1.0,7085.938062860592,2229.599990965799,0.000343418038708,23.0,28.36,5.359999999999999,25.85321033210332,2.8532103321033215,5.359999999999999,0.0059753086419758,0.1459999999982848,-7.901234569699697e-05,0.1459999999982848,4.1305246106443365e-08,0.0048666666665523,-4.1305246472577334e-08,0.0048666666665523,8100.000000000162,4071.8438709678226,3936.948387096853,3161.2993548387726,4156.153548387179,4864.354838709774,23.0,27.16672903225516,24.76,27.1915419354832,25.358548387096764,61302000081,61302000080491,489.801,2598.0339110149807,10.399215,910.54451612905,792.5109677419518,0.0031028582890715,0.0025882380770066,9.035222205406106,7.536698091760376,8.285960148583241,0.210945409153619,0.2133314453330847,0.2121384272433518,10.399215,0.2314337218968121,0.1762626840955242,0.2038482029961681,1.6890780886585082,False,POINT (-8054403.718067247 968525.2024585279),VENEZ_2023,25.17422109010024,25.17422109010024,24.973062369203703,27.16672903225516,False,False,1.6890780863865564,-2.2719517378533283e-09,True
92.0,143.55102040816325,1.1966844879902263,92.0,189918,1.0,1.0,7084.04906605068,2229.599990965799,0.000343418038708,23.03,34.97,11.939999999999998,26.007361563517915,2.9773615635179143,11.939999999999998,0.0072701525054319,0.1266666666669316,0.0005620915032624,0.1266666666669316,-3.6429872743103416e-08,0.0042222222222398,-3.6429872944479226e-08,0.0044666666666853,9179.999999999787,4595.64619354828,4385.434064516028,3563.6957419354007,4748.527741935373,5321.833548386974,23.5,26.865509161290277,25.09,27.37157419354885,26.588274838707584,61302000081,61302000080511,489.801,2598.0339110149807,9.825943,1031.9504516128795,726.1873548386939,0.0021606746458577,0.0013662854006714,6.291674875281886,3.9784904887688337,5.1350826820253594,0.1770942257911932,0.2285971738806104,0.2028456998359018,9.825943,0.1806960574970032,0.0797174739199347,0.1302067657084689,0.6686225086223482,False,POINT (-8054509.450991043 968145.3998230445),VENEZ_2023,25.3726828304686,25.3726828304686,25.12539139303688,26.865509161290277,False,False,0.6686225076720925,-9.502556519436212e-10,True
127.0,165.2222222222222,1.1966844879902263,127.0,190315,1.0,1.0,7082.160069240767,2229.599990965799,0.000343418038708,20.77,39.88,19.110000000000003,26.16075471698113,5.3907547169811325,19.110000000000003,0.0046556343577673,0.1166666666664226,0.0012939322300988,0.1166666666664226,4.160084255134969e-06,0.0038888888888726,-4.476040021105953e-06,0.0038888888888726,12690.000000000337,6405.639096774365,6141.468774193712,5507.4600000001465,6801.894580645343,9126.593419355082,23.5,26.539812387095683,25.271639999999937,27.572421677418212,25.314395612903404,61302000081,61302000080531,489.801,2598.0339110149807,8.076807,898.1790967742181,2720.9543225807174,0.0020002442185576,0.0009713198225696,5.824517040755704,2.8283890567425067,4.326453048749105,0.1571408150830253,0.2849895169676352,0.2210651660253302,8.076807,0.1570140758712874,0.2795691496051358,0.2182916127382116,0.9444284145830908,False,POINT (-8054340.0445664115 967793.1798265075),VENEZ_2023,25.41502720096103,25.41502720096103,25.2706163518474,26.539812387095683,False,False,0.9444284134475948,-1.1354961415577234e-09,True
117.0,72.24,1.4314250714578591,117.0,190705,1.0,1.0,7080.428488831681,1947.104809486041,0.000343418038708,21.06,33.94,12.88,25.952410256410257,4.892410256410257,12.88,0.0034918594687233,0.185000000000258,0.0010257069408736,0.185000000000258,1.17411225655705e-06,0.0061666666666838,1.1741122565220369e-06,0.0061666666666838,11669.999999999774,5890.76503225795,6060.820774193431,6668.16270967729,5696.415612903114,5283.423096774091,25.491530967744264,27.81,27.09,26.488805204300988,24.86,61302000081,61302000080551,489.801,2598.0339110149807,9.583685,777.3976774193397,607.3419354838588,0.001185493635049,0.003943909724137,3.452042413115868,11.484282360282345,7.468162386699106,0.2516995136759206,0.1138407677239186,0.1827701406999196,9.583685,0.0751276779234708,0.1699560455399972,0.122541861731734,0.9151625246330644,False,POINT (-8054084.715646062 967470.8848074332),VENEZ_2023,25.519360023143864,25.519360023143864,25.397791146276784,26.488805204300988,False,False,0.9151625225810188,-2.052045422473725e-09,True
71.0,96.66666666666669,1.4314250714578591,71.0,191096,1.0,1.0,7078.696908422594,1947.104809486041,0.000343418038708,23.5,29.95,6.449999999999999,26.1542194092827,2.6542194092827,6.449999999999999,0.0046002824858758,0.2113333333312158,0.0003234463276645,0.2113333333312158,4.7281324105846186e-08,0.0070444444443032,2.364066189041717e-07,0.0070444444443032,7079.999999999807,3529.615999999903,3647.5246451611906,4531.839483870845,3441.184516128938,3057.981419354755,23.5,29.81692954838602,27.005518451611515,27.187630967742663,24.91067286021509,61302000081,61302000080571,489.801,2598.0339110149807,10.882341,1002.2234838709414,471.63458064514816,0.0031791970127941,0.0059419094489402,9.257513160214003,17.302263653053068,13.279888406633535,0.3962853682541893,0.1546738822105745,0.2754796252323819,10.882341,0.2583461680510201,0.2092342178514322,0.2337901929512262,3.10470767945934,False,POINT (-8053909.047456534 967118.6265558868),VENEZ_2023,25.05893327092306,25.05893327092306,25.50441703773336,27.187630967742663,False,False,3.104707672957606,-6.501733817998456e-09,True
63.0,141.84,1.4314250714578591,63.0,191501,1.0,1.0,7076.650495211856,1947.104809486041,0.000343418038708,23.5,35.6,12.1,27.092985781990524,3.5929857819905218,12.1,0.0107015873015556,0.2656666666685432,-0.0001777777777558,0.2656666666685432,-6.911217448445743e-07,0.0088555555556806,-2.1796916520325585e-06,0.0088555555556806,6300.000000000185,3166.989677419447,3088.3006451613805,2589.9367741936244,3285.0232258065475,3586.6645161291367,23.5,28.76677548387389,26.34337548387082,33.64809548385265,27.24,61302000081,61302000080591,489.801,2598.0339110149807,9.982247,577.0529032258228,419.67483870968954,0.0048627120389655,0.0212440924641167,14.159745531306084,61.86073551651739,38.01024052391173,0.3164191632440649,0.8054192851583755,0.5609192242012202,9.982247,0.2427709913412351,0.641949200801448,0.4423600960713416,16.81421370149637,False,POINT (-8054019.399821908 966742.7364891022),VENEZ_2023,25.9347916761177,25.9347916761177,25.608201240838312,28.76677548387389,False,False,16.814213649852395,-5.1643976206605664e-08,True
100.5,165.66666666666666,1.4466205739546478,100.5,191899,1.0,1.0,7074.761498401943,1907.0720829536297,0.000343418038708,22.0,31.0,9.0,27.095044776119405,5.095044776119403,9.0,0.0108792415169707,0.240666666666973,-0.0004800399201608,0.2309999999999807,1.0010010028577476e-07,0.0076999999999987,5.005005005860736e-07,0.0080222222222426,10019.999999999998,5057.880516129033,5203.892387096774,5433.339612903226,4974.445161290323,4432.11535483871,23.5,27.985168860215317,27.18,28.058148387096775,27.523204989247144,61302000081,61302000080611,489.801,2598.0339110149807,9.784496,375.4590967741933,625.7651612903228,0.0035091679747975,0.0009863802256477,10.218356577888825,2.8722434888938952,6.54530003339136,0.2311624959065792,0.2386211863574167,0.2348918411319979,9.784496,0.0822902743498814,0.0546725552189536,0.0684814147844175,0.4482314081813772,False,POINT (-8054395.579861447 966631.6189217266),VENEZ_2023,25.998451181510777,25.998451181510777,25.723360343667377,27.985168860215317,False,False,0.4482314064751356,-1.706241536947317e-09,True
77.5,69.1388888888889,1.4770115789482252,77.5,192316,1.0,1.0,7072.715085191205,1827.006629888807,0.000343418038708,23.5,34.84,11.340000000000003,27.501621621621624,4.001621621621622,11.340000000000003,0.0111860465116247,0.2389999999999058,-0.0002609819121249,0.1906666666665929,8.646779078410861e-07,0.0071444444444359,-1.297016860073516e-06,0.0076888888888066,7740.00000000019,3939.2105806452582,3810.3104516129974,3439.7225806452466,4116.448258064618,5228.211870967871,23.5,28.5,27.343703225806383,27.72140232258048,25.93905083870975,61302000081,61302000080631,489.801,2598.0339110149807,10.401927,499.48800000001165,1289.0012903226125,0.0031201689576453,0.0016031748670143,9.085629192292751,4.668289624638739,6.876959408465745,0.2559784115768163,0.1811271193672556,0.2185527654720359,10.401927,0.1111617851378515,0.1713482015275372,0.1412549933326943,0.9714048574201634,False,POINT (-8054790.307631342 966557.0522036133),VENEZ_2023,,,25.837331249202,27.72140232258048,False,False,0.9714048553920386,-2.0281247792297563e-09,True
57.0,56.25,1.4770115789482252,57.0,192710,1.0,1.0,7070.826088381292,1827.006629888807,0.000343418038708,24.0,30.29,6.289999999999999,26.815,2.815,6.289999999999999,0.0049241622574782,0.163333333331464,7.760141094827509e-05,0.1173333333319905,-1.1229314428261451e-06,0.0053333333332078,-1.1229314407830214e-06,0.0054444444444891,5669.999999999566,2838.487354838492,2991.930967741707,4727.024129031896,2755.8638709675315,1304.0512258063518,24.0,27.542689677419418,25.005674709677315,28.886212903225353,26.39,61302000081,61302000080651,489.801,2598.0339110149807,10.043579,1888.536774193404,1534.4361290321403,0.0014621779526774,0.0017193767459084,4.257720293839017,5.006658218587052,4.632189256213035,0.1590741395807471,0.2928435086279698,0.2259588241043585,10.043579,0.2526006882349512,0.2485381857627995,0.2505694369988753,1.1606850547410252,False,POINT (-8055056.091352339 966271.9860914036),VENEZ_2023,,,25.945015989683156,27.542689677419418,False,False,1.1606850540015394,-7.394858059228682e-10,True
106.5,345.1388888888889,1.4770115789482252,106.5,193123,1.0,1.0,7069.094507972205,1827.006629888807,0.000343418038708,22.27,35.47,13.2,27.84941011235955,5.57941011235955,13.2,0.0054075117370897,0.1453333333307161,0.0011708920187724,0.1453333333307161,4.080351536845818e-07,0.0048444444442699,-1.098556183853165e-06,0.0048444444442699,10650.000000000193,5309.380000000095,5486.74258064526,5708.445806451716,5220.698709677513,4998.995483871057,24.0,28.193432258059072,27.38,27.68219548386746,27.287990967741887,61302000081,61302000080671,489.801,2598.0339110149807,9.125256,399.06580645162103,310.38451612903737,0.0036690140679332,0.0017780729753189,10.683812888037858,5.1775759421619405,7.930694415099899,0.2340250628516666,0.1780006867474113,0.2060128747995389,9.125256,0.0891407603314442,0.0431992829708638,0.066170021651154,0.5247742235228587,False,POINT (-8054912.856722444 965935.2288265552),VENEZ_2023,,,26.057893649121525,27.68219548386746,False,False,0.5247742211558466,-2.367012141846203e-09,True
42.0,282.24,1.0785284193710594,42.0,193512,1.0,1.0,7067.362927563118,1362.86498084275,0.000343418038708,24.0,32.78,8.780000000000001,27.675744680851068,3.675744680851064,8.780000000000001,0.007995238095241,0.1349999999989328,0.0005285714286073,0.1303333333350817,1.2789768182517786e-06,0.0044666666665961,-1.278976815919323e-06,0.0045000000000247,4200.000000000106,2093.840000000054,1962.691612903276,1184.544516129063,2216.245161290379,2592.203870967808,24.0,28.085769462365544,26.509696344085917,28.12749677419371,27.6777961290322,61302000081,61302000080691,489.801,2598.0339110149807,10.314897,909.2954838709908,498.36387096775434,0.0020254179740408,0.0011961437051191,5.897820573610084,3.48305438357063,4.690437478590357,0.186289560660003,0.1903349051581754,0.1883122329090892,10.314897,0.1527958173774907,0.0435972017133578,0.0981965095454243,0.4605845894656138,False,POINT (-8054629.852322764 965639.6201715432),VENEZ_2023,,,26.16421183198236,28.085769462365544,False,False,0.4605845886386139,-8.269999129950634e-10,True
121.0,1.5510204081632657,1.0785284193710594,121.0,193909,1.0,1.0,7065.6313471540325,1362.86498084275,0.000343418038708,24.0,35.71,11.71,28.745024752475253,4.745024752475248,11.71,0.0056476426798942,0.1826666666627846,0.0006600496277823,0.1826666666627846,4.422332780028262e-07,0.00608888888863,-6.080707584702849e-07,0.00608888888863,12090.000000000056,6127.9400000000305,5926.59600000003,3384.628000000016,6278.94800000003,7990.3720000000385,25.450373333360087,28.445536000004545,25.79,28.353155999999977,26.47,61302000081,61302000080711,489.801,2598.0339110149807,7.9863634,2743.3120000000145,1862.432000000008,0.001044677194583,0.0011003445077897,3.041998604713077,3.204096418258859,3.123047511485968,0.2720661938534925,0.2604989766636802,0.2662825852585864,7.9863634,0.3325087861647449,0.2357964327042741,0.2841526094345095,0.8874221002127058,False,POINT (-8054511.930826367 965276.1848231163),VENEZ_2023,,,26.272716507035707,28.353155999999977,False,False,0.8874220997766892,-4.3601666721571064e-10,True
73.5,99.80555555555556,1.442064050667432,73.5,194307,1.0,1.0,7063.427517542467,1880.555666526572,0.000343418038708,24.0,32.96,8.96,28.387183673469387,4.387183673469388,8.96,0.0058989071038357,0.1526666666676593,0.0007650273224075,0.1316666666675248,-5.9442158217704e-07,0.005088888888955,5.944215820293667e-07,0.0050888888889551,7320.000000000297,3740.6931612904746,3573.0730322582094,830.1981935484205,4228.315354838881,4365.459096774371,24.0,28.49921909677529,25.59386184946212,28.13056154838708,28.014846967741928,61302000081,61302000080731,489.801,2598.0339110149807,10.830192,2910.494967742054,624.7659354838961,0.0010592379955698,0.0008437467008581,3.084398244061064,2.456908507288807,2.7706533756749354,0.19553897134623,0.1614991733086508,0.1785190723274404,10.830192,0.2682646113118926,0.0106844440657334,0.139474527688813,0.3864355722894296,False,POINT (-8054526.032822399 964864.2283603462),VENEZ_2023,,,26.38149449361312,28.13056154838708,False,False,0.3864355709616771,-1.3277524635313396e-09,True
94.5,657.4722222222222,1.442064050667432,94.5,194723,1.0,1.0,7061.538520732555,1880.555666526572,0.000343418038708,24.0,32.0,8.0,27.813101265822787,3.813101265822785,8.0,0.0040306878306827,0.1633333333321003,0.0007354497354475,0.152999999998845,1.4154281617377244e-07,0.0052555555554728,1.4154281646736438e-07,0.0054444444444599,9450.000000000058,4671.795483870997,4907.862580645192,5655.408387096809,4514.417419354867,3117.6870967742125,24.0,28.656870322580545,27.53,28.957814838708657,26.801541935483755,61302000081,61302000080751,489.801,2598.0339110149807,9.825943,983.6129032258124,1554.108387096784,0.0015074264497877,0.0015438004508251,4.389479526058112,4.495397086982248,4.44243830652018,0.2199970257263721,0.2506245712075653,0.2353107984669687,9.825943,0.1146831731652161,0.2194469175350297,0.1670650453501229,0.7421761579032587,False,POINT (-8054316.174959827 964515.826204627),VENEZ_2023,26.282357672574136,26.282357672574136,26.49519208762368,28.656870322580545,False,False,0.7421761571439173,-7.593414785844742e-10,True
67.0,279.55555555555554,1.442064050667432,67.0,195104,1.0,1.0,7059.649523922642,1880.555666526572,0.000343418038708,23.5,29.93,6.43,27.531428571428567,4.031428571428571,6.43,0.0085545590433503,0.1803333333331748,0.0002406576980649,0.1803333333331748,7.507507507986504e-07,0.0060111111111005,-2.6526526520379037e-06,0.0060111111111005,6690.000000000064,1065.134322580656,939.7939354838804,619.479612903232,1232.2548387096897,1496.8623225806596,23.5,27.562678838709857,26.950520387096816,28.434738709677337,27.540586967741937,61302000081,61302000080771,489.801,2598.0339110149807,11.648585,445.6547096774241,431.7280000000035,0.0019111179443054,0.0033791626959132,5.564989979837467,9.839793822788748,7.702391901313107,0.0833024427520965,0.1581664602243886,0.1207344514882425,11.648585,0.0525521727843374,0.0767605457603133,0.0646563592723253,0.498008619791372,False,POINT (-8053955.6351788035 964472.610620145),VENEZ_2023,29.35778787691254,29.35778787691254,26.592323253604427,27.562678838709857,False,False,0.4980086180275495,-1.7638224769633835e-09,True
63.0,352.8,2.793190906694783,63.0,195516,1.0,1.0,7057.917943513556,932.7154665706132,0.000343418038708,24.0,31.59,7.59,28.289241706161135,4.289241706161138,7.59,0.0076523809523774,0.182666666665944,9.365079364676288e-05,0.1789999999992959,5.847953218691292e-07,0.0059666666666197,-1.116427432879605e-06,0.0060888888888409,6300.000000000263,1121.0748387097242,793.203870967775,242.38064516130044,1211.9309340734842,1452.7062195732894,24.0,27.68,27.38523870967716,29.29064516129032,27.75608294930875,61302000081,61302000080791,489.801,2598.0339110149807,9.982247,878.6941935484238,,0.0005351286510407,0.0063734207704195,1.5582426975995731,18.55878274303082,10.058512720315198,0.0988722705303613,,0.0988722705303613,9.982247,0.0295285510689966,0.1537291365342462,0.0916288438016214,0.921649894587328,False,POINT (-8053635.536021746 964720.6521854528),VENEZ_2023,,,26.69303257411511,27.68,False,False,0.9216498909263836,-3.660944436489899e-09,True
115.5,1467.3333333333333,2.793190906694783,115.5,196315,1.0,1.0,7054.454782695383,932.7154665706132,0.000343418038708,24.0,30.48,6.48,27.680285714285713,3.6802857142857137,6.48,0.006925347222228,0.1870000000009297,0.0004045138888786,0.1870000000009297,8.70322023612973e-08,0.0062333333333953,1.450536703377082e-07,0.0107000000000843,11520.000000000056,5886.992516129062,5623.196903225834,4280.237419354859,5982.918193548417,7757.543225806491,25.307600516137203,29.0987979354838,26.750237419354782,29.72096051612858,27.97923870967793,61302000081,61302000080831,489.801,2598.0339110149807,9.583685,1606.755096774203,1870.550709677429,0.001748794764538,0.0009814590540588,5.092320633817848,2.8579135148266808,3.975117074322264,0.2305333603726778,0.2954522908931178,0.2629928256328978,9.583685,0.2450581917215576,0.1817382151490426,0.2133982034353001,0.8482828426817779,False,POINT (-8053144.697553632 964518.8199432436),VENEZ_2023,,,26.88943882768057,29.0987979354838,False,False,0.8482828421053576,-5.764202448688137e-10,True
138.0,841.0612244897958,2.1479626374026792,138.0,196728,1.0,1.0,7052.56578588547,1330.7759463625298,0.000343418038708,23.5,32.9,9.4,27.65711496746204,4.157114967462039,9.4,0.0063579710145066,0.1823333333319845,-0.0001942028985671,0.1823333333319845,-1.4524328213233078e-07,0.0060777777776878,-1.4524328355236693e-07,0.0060777777776878,13800.000000000186,9608.895483871098,9953.62838709691,10987.82709677434,9522.712258064645,8890.70193548399,23.5,27.69212387096777,26.054345806451423,28.574913548386892,27.49,61302000081,61302000080851,489.801,2598.0339110149807,7.871843,1378.931612903241,718.1935483871075,0.0015836202923165,0.0017166073209695,4.6113486008899525,4.998593921937666,4.80497126141381,0.089072331961648,0.2012175662376774,0.1451449490996627,7.871843,0.2080552247442367,0.1378220511241006,0.1729386379341686,0.8309651863311723,False,POINT (-8053438.581874953 964261.4435431048),VENEZ_2023,,,26.99096045812179,27.69212387096777,False,False,0.8309651852617286,-1.069443755774557e-09,True
186.5,722.8055555555557,1.287658278346541,186.5,197506,1.0,2.0,7048.945208666471,1861.5232527517517,0.000343418038708,23.11,44.74,21.630000000000003,30.400112540192925,7.290112540192927,21.630000000000003,0.0041390230810502,0.1783333333321764,0.001161030595815,0.1783333333321764,2.867383510346489e-07,0.0059444444443673,2.867383516477861e-07,0.0059444444443673,18629.999999999924,9326.458451612863,9132.546193548347,7038.293806451584,,,24.0,29.18654348387022,26.731706193548547,,,61302000081,61302000080891,489.801,2598.0339110149807,5.789805,2288.1646451612796,,0.0011721783411943,,3.4132695696601836,,3.4132695696601836,0.3459180794766067,,0.3459180794766067,5.789805,0.4239930861784937,,0.4239930861784937,1.4472026994903957,True,POINT (-8053882.339011159 963669.3761872936),VENEZ_2023,27.238624143467447,27.238624143467447,27.18374525772617,29.18654348387022,False,True,1.4472026987993605,-6.910354510836213e-10,True
84.0,294.16,1.2288848286736245,84.0,197918,1.0,1.0,7047.213628257385,2017.225112365408,0.000343418038708,24.0,34.42,10.420000000000002,28.603096085409252,4.603096085409253,10.420000000000002,0.0075785714285817,0.1870000000010374,0.0004071428571419,0.1870000000010374,-3.982477096007839e-07,0.0062333333334024,7.964954192824842e-07,0.0062333333334024,8400.000000000266,4222.65290322594,4572.381935484015,5131.948387096937,4030.301935483998,1827.0090322581227,24.0,29.83,28.52,29.335547526883516,25.95,61302000081,61302000080911,489.801,2598.0339110149807,10.006802,909.2954838709976,2395.643870967817,0.0023410981732069,0.0015365853175445,6.817050676821081,4.474387319097839,5.6457189979594595,0.2543394894425846,0.2049278519267747,0.2296336706846797,10.006802,0.1309109543688381,0.3383246242789172,0.2346177893238776,1.3245861121124374,False,POINT (-8053648.658116682 963347.2689273296),VENEZ_2023,,,27.284875088366963,29.335547526883516,False,False,1.3245861104450662,-1.667371130054107e-09,True
154.0,756.6666666666666,1.1407246541642502,154.0,198303,1.0,1.0,7045.639464249124,2250.7779017858925,0.000343418038708,23.07,38.05,14.979999999999997,29.3181906614786,6.248190661478599,14.979999999999997,0.0043541260558812,0.2840000000004133,0.0009714100064969,0.2840000000004133,-2.170138894679574e-08,0.0094666666666942,1.0850694434420189e-07,0.0094666666666942,15390.000000000477,7704.465677419593,7127.787483871188,6262.770193548581,7960.767096774439,9018.010451613183,24.0,29.650708387096294,28.092409935483847,30.03643870967547,28.265951225803523,61302000081,61302000080931,489.801,2598.0339110149807,7.3949995,1441.6954838710117,1313.5447741935905,0.0018014650888999,0.0016746262571377,5.245691506705221,4.876349138321187,5.061020322513204,0.3069392148882447,0.3591001815765014,0.3330196982323731,7.3949995,0.2107232666631617,0.2394168497066086,0.2250700581848851,1.1390841396644231,False,POINT (-8053427.916788478 963025.2543409646),VENEZ_2023,,,27.38089304646733,29.650708387096294,False,False,1.139084138462933,-1.2014900185874922e-09,True
171.0,132.55555555555557,1.1407246541642502,171.0,198726,1.0,2.0,7043.593051038386,2250.7779017858925,0.000343418038708,24.0,42.52,18.520000000000003,29.074623467600706,5.074623467600701,18.520000000000003,0.0053912280701736,0.243333333333171,0.0007713450292401,0.243333333333171,1.7574692444090985e-07,0.0081111111111002,-3.710212848652098e-07,0.0081111111111002,17100.00000000014,8560.517419354908,8952.089032258136,9984.414193548466,8240.140645161357,7528.192258064577,24.0,29.91194064516147,27.51813806451608,29.576483870961464,28.03,61302000081,61302000080951,489.801,2598.0339110149807,7.35458,1423.8967741935576,1032.3251612903314,0.0023188455227948,0.002172185367391,6.752253118440581,6.325192979271535,6.538723048856058,0.3298016397171031,0.2841896844184994,0.3069956620678012,7.35458,0.3254846069585739,0.2102749403720488,0.2678797736653113,1.7515916524537598,False,POINT (-8053476.1343022855 962628.8213841318),VENEZ_2023,,,27.486388101730856,29.576483870961464,False,False,1.7515916503877154,-2.066044446635828e-09,True
192.0,0.64,1.1407246541642502,192.0,199099,1.0,1.0,7041.704054228473,2250.777901785893,0.000343418038708,24.0,36.7,12.700000000000005,28.714390625000004,4.714390625,12.700000000000005,0.0056651017214427,0.2630000000007973,0.0004538341158049,0.2630000000007973,8.26753438437128e-17,0.0087666666667198,-2.234081845852231e-16,0.0087666666667198,19169.999999999527,9636.697161290083,9277.537935483644,7840.901032257872,9836.230064515888,11073.334064515857,24.0,29.69492412903332,27.180901032257655,30.314035741942103,27.63222270967736,61302000081,61302000080971,489.801,2598.0339110149807,5.319157,1795.796129032211,1436.6369032257735,0.0017499363195953,0.0021678153413916,5.0956447313568525,6.312467887672336,5.704056309514595,0.3977154343681338,0.5141082411434897,0.4559118377558118,5.319157,0.4726356256782168,0.5041800857287616,0.4884078557034892,2.785905913054234,False,POINT (-8053637.832851415 962278.9650389081),VENEZ_2023,27.840167408838607,27.840167408838607,27.579413292306025,29.69492412903332,False,False,2.7859059109419815,-2.1122525950545423e-09,True
